left_hip_yaw,right_hip_yaw,torso,left_hip_roll,right_hip_roll,left_shoulder_pitch,right_shoulder_pitch,left_hip_pitch,right_hip_pitch,left_shoulder_roll,right_shoulder_roll,left_knee,right_knee,left_shoulder_yaw,right_shoulder_yaw,left_ankle,right_ankle,left_elbow,right_elbow
-2.1331863403320312,14.230060577392578,13.214215278625488,10.487239837646484,-25.437191009521484,36.82326889038086,16.34783935546875,-46.38324737548828,-32.43690490722656,-14.7879638671875,21.96729278564453,79.11744689941406,49.747581481933594,5.662378311157227,4.7695488929748535,-17.04560089111328,-18.35909652709961,2.953519821166992,7.3707170486450195
8.932226181030273,18.179391860961914,-17.154438018798828,-13.345004081726074,-26.275327682495117,38.782596588134766,19.919679641723633,-31.320175170898438,26.873092651367188,14.96104621887207,18.613245010375977,-55.111656188964844,43.85808181762695,6.695620536804199,5.438206672668457,13.715983390808105,9.277904510498047,7.883868217468262,7.473865032196045
7.822723865509033,-8.121400833129883,-12.23446273803711,13.068577766418457,-25.719118118286133,30.83938217163086,10.07018756866455,18.969161987304688,28.432634353637695,15.355815887451172,-12.874223709106445,-65.89661407470703,-43.042335510253906,3.6958847045898438,-3.583413600921631,8.321321487426758,6.898636817932129,3.902454376220703,3.551394462585449
9.511159896850586,-14.341665267944336,14.846050262451172,13.429431915283203,-17.06989097595215,11.86104965209961,-3.6648216247558594,19.976333618164062,-22.68804359436035,9.725906372070312,-6.677510738372803,-60.76750564575195,-60.341712951660156,-1.7748007774353027,-1.7465746402740479,3.548945426940918,5.29966926574707,-3.2333292961120605,-2.36253023147583
10.071283340454102,-22.327619552612305,24.35801124572754,18.67207908630371,20.721406936645508,-5.706390380859375,-5.624076843261719,23.336078643798828,-26.51141929626465,7.307673454284668,-5.635353088378906,-43.42057800292969,-69.51864624023438,-1.4987618923187256,2.291630744934082,-13.455631256103516,-14.041248321533203,-2.2853870391845703,-2.413862705230713
17.431049346923828,-22.67620849609375,27.15726089477539,21.303733825683594,23.215072631835938,-6.332363128662109,-7.402858734130859,37.955955505371094,-41.900901794433594,6.756326675415039,-6.77952766418457,-61.66851806640625,-77.70890808105469,-2.296541213989258,3.0555739402770996,36.910213470458984,-20.956396102905273,-3.035525321960449,-4.1000871658325195
29.498483657836914,27.02227210998535,-28.9343204498291,-23.021793365478516,34.50348663330078,7.925900459289551,-7.168746471405029,44.97494125366211,-53.37995910644531,8.806222915649414,19.068429946899414,-185.01248168945312,-111.10618591308594,-4.546895980834961,-11.491270065307617,47.795711517333984,-18.6896915435791,-3.0895090103149414,-5.069181442260742
-30.768795013427734,34.297977447509766,18.64581298828125,-30.879274368286133,20.754566192626953,-7.542473793029785,-9.376317977905273,41.8345947265625,-43.22283172607422,-7.524009704589844,18.627199172973633,-218.34637451171875,-134.3672637939453,-3.9892616271972656,-9.108238220214844,56.993038177490234,-22.688602447509766,-3.2892303466796875,-5.488171577453613
-29.52914047241211,24.559850692749023,23.965953826904297,-38.650089263916016,-16.803592681884766,7.9121856689453125,-9.947244644165039,-38.545814514160156,-35.82676696777344,-9.066423416137695,18.188232421875,-263.3805847167969,-153.75082397460938,-3.5112202167510986,-4.431279182434082,60.41117858886719,-21.026037216186523,-2.9366350173950195,-6.899464130401611
-30.413433074951172,-21.5396728515625,28.415590286254883,-40.276248931884766,30.865840911865234,10.200716018676758,-10.865625381469727,-39.27878189086914,40.634376525878906,-9.54126262664795,13.001476287841797,-300.0,-168.3808135986328,-3.4786911010742188,-3.995473861694336,64.57832336425781,26.96739959716797,-2.4999513626098633,-5.737850666046143
-23.220022201538086,-21.0087947845459,32.974552154541016,-33.471946716308594,32.239017486572266,10.990358352661133,-7.163293361663818,-37.26035690307617,-39.27678680419922,-9.010335922241211,8.530807495117188,-300.0,-178.14857482910156,2.5029544830322266,3.2484426498413086,32.5062370300293,27.526233673095703,-2.9596595764160156,-4.341682434082031
-23.158721923828125,-18.579408645629883,30.674896240234375,-32.65351867675781,35.4276237487793,12.1253662109375,-6.257968902587891,-37.14439010620117,-33.73895263671875,-7.858837604522705,11.616266250610352,-300.0,-201.45126342773438,2.9419264793395996,3.5693273544311523,28.370603561401367,29.851850509643555,-2.6497623920440674,-3.546590805053711
