lin_vel_xy_yaw,ang_vel_z_world
0.60048907995224,0.46627750992774963
0.5940598249435425,0.9006041884422302
0.5906132459640503,0.9264703989028931
0.5858751535415649,0.8690422773361206
0.5881750583648682,0.7084238529205322
0.6113424897193909,0.5565786957740784
0.6417539119720459,0.8462010025978088
0.6440575122833252,0.9086098074913025
0.642424464225769,0.8324557542800903
0.6506934762001038,0.6723089218139648
0.6432991027832031,0.6946850419044495
0.6307142376899719,0.6634195446968079
0.6093528270721436,0.605419933795929
0.5856161713600159,0.5767750144004822
0.5633307099342346,0.5494561195373535
0.5440584421157837,0.5116771459579468
0.5279017090797424,0.4748314917087555
0.5130967497825623,0.44484230875968933
0.49906861782073975,0.4235408902168274
0.48572906851768494,0.41105151176452637
0.4745512008666992,0.3930559456348419
0.4666622281074524,0.3450329005718231
0.46045976877212524,0.29066917300224304
0.4548755884170532,0.24280335009098053
0.4497663378715515,0.20862820744514465
0.44550034403800964,0.19182847440242767
0.44245395064353943,0.18418213725090027
0.4397822618484497,0.18162129819393158
0.4360826313495636,0.1765623390674591
0.4308297038078308,0.17121484875679016
0.42438966035842896,0.16672024130821228
0.4177536070346832,0.16473639011383057
0.411541223526001,0.1696833223104477
0.4054049253463745,0.17821931838989258
0.39821335673332214,0.18739700317382812
0.39004361629486084,0.1981470137834549
0.3815740942955017,0.21367712318897247
0.3725242614746094,0.22094224393367767
0.3621046841144562,0.21755531430244446
0.35231658816337585,0.22844535112380981
0.3414595425128937,0.22615762054920197
0.32965707778930664,0.2235855907201767
0.3179878294467926,0.22044213116168976
0.30703261494636536,0.20989806950092316
0.2971440851688385,0.19329434633255005
0.28926730155944824,0.19326411187648773
0.2887386977672577,0.23828421533107758
0.28202536702156067,0.26880788803100586
0.273912638425827,0.2730012834072113
0.2667469084262848,0.2697933316230774
0.25929170846939087,0.2575176954269409
0.25255104899406433,0.24468892812728882
0.24914899468421936,0.24893327057361603
0.24956631660461426,0.26892274618148804
0.2515196204185486,0.29353460669517517
0.25586843490600586,0.3212519884109497
0.26235058903694153,0.3529530465602875
0.27168595790863037,0.38504648208618164
0.28376880288124084,0.4163386821746826
0.301090806722641,0.4342910647392273
0.32036420702934265,0.4637167453765869
0.3334110677242279,0.505274772644043
0.3420478105545044,0.5376874208450317
0.35850846767425537,0.5606887340545654
0.3749324381351471,0.5836719274520874
0.3901675045490265,0.5990344285964966
0.4056558310985565,0.6090892553329468
0.41780295968055725,0.6169167160987854
0.43017682433128357,0.6048638820648193
0.44498687982559204,0.5901996493339539
0.4575332701206207,0.5818827152252197
0.47411251068115234,0.5704483389854431
0.489118367433548,0.5582057237625122
0.5036501288414001,0.545977771282196
0.5091930627822876,0.5282663106918335
0.5159851312637329,0.5085064172744751
0.5207449793815613,0.48522838950157166
0.5192524790763855,0.46805691719055176
0.51500004529953,0.4511786699295044
0.509699821472168,0.4299328625202179
0.5041216611862183,0.4108576476573944
0.4994959533214569,0.3908578157424927
0.4938960075378418,0.3758118450641632
0.4882175624370575,0.358147531747818
0.4833635091781616,0.341301828622818
0.47634202241897583,0.32548126578330994
0.47155994176864624,0.30994129180908203
0.4665871262550354,0.29922014474868774
0.45950278639793396,0.2878313660621643
0.455211877822876,0.2799452543258667
0.4490499198436737,0.27178898453712463
0.4416755437850952,0.2632433772087097
0.43512365221977234,0.25841981172561646
0.4281771779060364,0.25590237975120544
0.42107024788856506,0.2503793239593506
0.41276589035987854,0.24596871435642242
0.40451693534851074,0.24309077858924866
0.39647573232650757,0.24188292026519775
0.388326495885849,0.2381340116262436
0.3805871605873108,0.23950274288654327
0.3726861774921417,0.2382681518793106
0.3655429780483246,0.2415894716978073
0.35845285654067993,0.2411356270313263
0.35162243247032166,0.24487732350826263
0.3448758125305176,0.2488933652639389
0.33841267228126526,0.25507548451423645
0.3322334885597229,0.2576632797718048
0.3269745111465454,0.2588522136211395
0.3211771547794342,0.26001375913619995
0.31557828187942505,0.26364198327064514
0.31147778034210205,0.26931124925613403
0.30855196714401245,0.2776729166507721
0.30558452010154724,0.2851238548755646
0.3027878701686859,0.2916145622730255
0.30222585797309875,0.2985147535800934
0.3018089234828949,0.3062499463558197
0.30152711272239685,0.31409573554992676
0.3045283257961273,0.3275919556617737
0.3080739378929138,0.3383272588253021
0.312478244304657,0.3491682708263397
0.31956687569618225,0.36564624309539795
0.32630088925361633,0.37968960404396057
0.33231332898139954,0.3945998549461365
0.3369547724723816,0.40454918146133423
0.34617888927459717,0.4166104793548584
0.35354772210121155,0.4302268922328949
0.3618570864200592,0.4377724528312683
0.3714914917945862,0.4509217441082001
0.3786105811595917,0.4646804630756378
0.3860410451889038,0.4770154654979706
0.3942700922489166,0.479722261428833
0.40449219942092896,0.48471328616142273
0.4104156196117401,0.4841521382331848
0.4178003966808319,0.4826500415802002
0.42549484968185425,0.4800886809825897
0.43227237462997437,0.4751540720462799
0.43658140301704407,0.4662788212299347
0.44152021408081055,0.4564906656742096
0.446204274892807,0.4425511360168457
0.44891852140426636,0.4338335394859314
0.44961169362068176,0.4211737811565399
0.45379480719566345,0.4089818298816681
0.45441973209381104,0.39643484354019165
0.4550435245037079,0.3817255198955536
0.4558883011341095,0.36803942918777466
