left_hip_yaw,right_hip_yaw,torso,left_hip_roll,right_hip_roll,left_shoulder_pitch,right_shoulder_pitch,left_hip_pitch,right_hip_pitch,left_shoulder_roll,right_shoulder_roll,left_knee,right_knee,left_shoulder_yaw,right_shoulder_yaw,left_ankle,right_ankle,left_elbow,right_elbow
1.4576724767684937,-1.9720724821090698,0.26289933919906616,-0.00044025847455486655,0.31925880908966064,0.29543936252593994,0.2471008002758026,-3.3710238933563232,-2.705946922302246,0.02175980620086193,-0.013128663413226604,7.3613481521606445,5.656399726867676,-0.4438921809196472,-0.27583152055740356,-1.3342405557632446,-1.5861870050430298,-0.6777656674385071,-0.710655152797699
1.4245555400848389,-1.6964350938796997,-0.08923251181840897,0.5599180459976196,0.32153835892677307,0.6186402440071106,0.22448886930942535,-2.691392183303833,-2.7685389518737793,-0.47615015506744385,-0.13424544036388397,6.8137969970703125,7.693737030029297,-0.3192085027694702,-0.27387797832489014,-1.8221749067306519,-2.2326090335845947,-0.4803975224494934,-0.5980041027069092
1.0795267820358276,-0.9570869207382202,-0.4619716703891754,1.1177244186401367,-0.010796996764838696,0.5810784697532654,0.18110069632530212,-0.5646060705184937,-2.13691782951355,-0.8867380619049072,-0.09409526735544205,0.4620296359062195,5.262779235839844,0.005656585097312927,0.007884024642407894,-1.526576280593872,-2.1679153442382812,-0.41919147968292236,-0.07104157656431198
0.601174533367157,-0.4742993414402008,-0.7321110367774963,1.0941919088363647,-0.275966078042984,0.2314177304506302,0.15262393653392792,0.4444316625595093,-1.934274435043335,-1.0375639200210571,0.0554141066968441,-6.451290130615234,1.4053561687469482,0.25294604897499084,0.19823087751865387,-0.8492686748504639,-1.900504469871521,-0.4386601746082306,0.5302162170410156
0.512040376663208,-0.19590350985527039,-0.613259494304657,0.3048183023929596,-0.4061508774757385,-0.06012317165732384,0.09427133202552795,-0.760499119758606,-1.592712640762329,-0.966183066368103,0.10619506239891052,-5.48488187789917,-1.8612598180770874,0.505752444267273,0.23443886637687683,0.4533498287200928,-1.6735762357711792,-0.4275778532028198,0.7574023604393005
0.6330640912055969,-0.1754022240638733,0.013818405568599701,-0.46598678827285767,-0.40793749690055847,-0.24356164038181305,0.1781431883573532,-2.2331371307373047,-0.6904286742210388,-0.6802657246589661,0.035172197967767715,0.3125999867916107,-3.9849047660827637,0.2311985343694687,0.13558122515678406,0.8790966272354126,-1.245570182800293,-0.22358515858650208,0.4992641806602478
-0.11144622415304184,-0.2466541975736618,0.873710572719574,-0.3662649691104889,-0.43293794989585876,-0.4764503538608551,0.33327460289001465,-2.646627187728882,-0.6000460982322693,-0.30194705724716187,0.018917474895715714,3.8000741004943848,-2.44126033782959,-0.7655363082885742,-0.16957582533359528,0.1736224740743637,-0.09937963634729385,0.25649699568748474,0.01927494816482067
-0.3838721811771393,-0.18254762887954712,1.1503597497940063,-0.14978663623332977,-0.31861114501953125,-0.46298885345458984,0.23303525149822235,-2.154285430908203,-1.3742014169692993,-0.0009041130542755127,0.037324633449316025,3.6025748252868652,2.1160778999328613,-1.6290725469589233,-0.4090057909488678,-0.8197590708732605,0.9828917980194092,0.6132104396820068,-0.34833526611328125
-0.1787521094083786,0.11855018883943558,0.6902617812156677,-0.002211825456470251,-0.10015374422073364,-0.08608360588550568,-0.13212989270687103,-1.2351527214050293,-0.9558249711990356,0.08287114650011063,0.01253124326467514,2.7711009979248047,2.3702645301818848,-1.8702799081802368,-0.2666628956794739,-0.8220424652099609,0.7017842531204224,0.5356754660606384,-0.44050469994544983
-0.2035514861345291,0.29027116298675537,0.3718523681163788,0.17820599675178528,-0.008175441063940525,0.12140638381242752,-0.4479992091655731,-0.3722841441631317,-0.28449195623397827,0.08393047004938126,0.01004237774759531,1.4358376264572144,1.3851559162139893,-1.4439778327941895,-0.07848828285932541,-0.21057982742786407,0.3968577980995178,0.36668166518211365,-0.29282352328300476
