lin_vel_xy_yaw,ang_vel_z_world
0.602136492729187,0.46557897329330444
0.5962792038917542,0.904394268989563
0.5915244221687317,0.9118227362632751
0.5837981700897217,0.8589370250701904
0.5868605375289917,0.6609702706336975
0.6167922019958496,0.5462248921394348
0.6481524705886841,0.8921141624450684
0.6532478332519531,0.9483243823051453
0.6607129573822021,0.9480513334274292
0.6886583566665649,0.8645743131637573
0.7017718553543091,0.8992557525634766
0.705879807472229,0.8902797698974609
0.6956517696380615,0.9205169677734375
0.6729191541671753,0.9338399171829224
0.6575873494148254,0.9344774484634399
0.6577507853507996,0.9096723198890686
0.6736767888069153,0.8990403413772583
0.6938348412513733,0.9323984980583191
0.7171382308006287,0.9562056064605713
0.73099285364151,0.9570850729942322
0.7395370006561279,0.9603269696235657
0.7468731999397278,0.9628196954727173
0.7503024339675903,0.9744240641593933
0.7411779165267944,0.9834051132202148
0.7327774167060852,0.9801406860351562
0.7301416993141174,0.9776549339294434
0.7317260503768921,0.9762964248657227
0.7360180020332336,0.9786444902420044
0.747360348701477,0.9823808073997498
0.7635814547538757,0.9775443077087402
0.78028404712677,0.9523965716362
0.793302595615387,0.9511115550994873
0.8001794815063477,0.9596785306930542
0.8048319816589355,0.9677960276603699
0.8074759244918823,0.9647451043128967
0.8094021677970886,0.9586130976676941
0.8038273453712463,0.970366358757019
0.7990614175796509,0.9744407534599304
0.7930431365966797,0.9776110053062439
0.7953391671180725,0.9733222126960754
0.8027958869934082,0.9688452482223511
0.8134439587593079,0.9690781831741333
0.8264389634132385,0.9574714303016663
0.8392128348350525,0.95011305809021
0.8473758101463318,0.966870903968811
0.846223771572113,0.9745994806289673
0.8478461503982544,0.9758282899856567
0.8518615961074829,0.968064546585083
0.8485020995140076,0.969942569732666
0.8396438360214233,0.9763376712799072
0.8330336213111877,0.9781400561332703
0.8363090753555298,0.978266179561615
0.8446123600006104,0.977308452129364
0.8543816804885864,0.9797669053077698
0.8634453415870667,0.9795529246330261
0.8714809417724609,0.9643891453742981
0.876120924949646,0.9623342752456665
0.8780351281166077,0.980461061000824
0.8798330426216125,0.9839406609535217
0.8831270337104797,0.9809014797210693
0.8814481496810913,0.976555347442627
0.873829185962677,0.9783554077148438
0.8663973212242126,0.9833699464797974
0.8669660091400146,0.9856599569320679
0.874232828617096,0.9841422438621521
0.8844054341316223,0.9841846227645874
0.8909420967102051,0.9857288599014282
0.8951603174209595,0.9825931191444397
0.8987722992897034,0.9755050539970398
0.9017418622970581,0.9703041315078735
0.9026762247085571,0.9835798144340515
0.9055442214012146,0.9865883588790894
0.9046075940132141,0.9855579733848572
0.8989734053611755,0.9835168123245239
0.8917557001113892,0.9875736236572266
0.8904306292533875,0.9902665019035339
0.8951745629310608,0.9912946820259094
0.9027782082557678,0.9874776601791382
0.9088506698608398,0.9822083115577698
0.91180020570755,0.98152756690979
0.915259599685669,0.9837998747825623
0.9165157675743103,0.9795167446136475
0.9165822267532349,0.9800692796707153
0.917586624622345,0.9864663481712341
0.9186440110206604,0.9875020384788513
0.9147713780403137,0.985819399356842
0.9093091487884521,0.9865386486053467
0.9083175659179688,0.9889600276947021
0.9110331535339355,0.990576446056366
0.9164564609527588,0.9913030862808228
0.9202246069908142,0.9891761541366577
0.9229273796081543,0.9852513074874878
0.9265387654304504,0.9872714281082153
0.9272599220275879,0.9882282018661499
0.9259169101715088,0.9790299534797668
0.9254920482635498,0.9842667579650879
0.925190269947052,0.9862939119338989
0.9219789505004883,0.9860992431640625
0.9189821481704712,0.9895103573799133
0.9203478693962097,0.989764392375946
0.923933744430542,0.9908634424209595
0.9279900193214417,0.9908272624015808
0.930400013923645,0.9897511601448059
0.9308956265449524,0.987313449382782
0.9342269897460938,0.9869617223739624
0.9361838698387146,0.9888888597488403
0.9337503910064697,0.9902276992797852
0.9315795302391052,0.9864010214805603
0.929803729057312,0.9840731024742126
0.9259413480758667,0.984424352645874
0.9234123826026917,0.98819899559021
0.9254531264305115,0.9858349561691284
0.9308207035064697,0.9823355078697205
0.9357466101646423,0.9853917956352234
0.9380667209625244,0.987291157245636
0.9375114440917969,0.9877644181251526
0.940889835357666,0.9877635836601257
0.9424180388450623,0.9880997538566589
0.939788281917572,0.987389326095581
0.93752521276474,0.9859917759895325
0.9343706369400024,0.9811980128288269
0.9303484559059143,0.9745157957077026
0.927824079990387,0.9767739176750183
0.9291443824768066,0.9801006317138672
0.9331873059272766,0.9836173057556152
0.9381132125854492,0.9864601492881775
0.940947413444519,0.9864968061447144
0.9410650134086609,0.9846396446228027
0.945543110370636,0.9838719367980957
0.9458931088447571,0.98539137840271
0.9441060423851013,0.9860945343971252
0.9421854615211487,0.9843825697898865
0.939237654209137,0.9812808036804199
0.9351069331169128,0.9785240292549133
0.9315112829208374,0.9783309102058411
0.9321327805519104,0.9804220199584961
0.9346559047698975,0.984143853187561
0.9392923712730408,0.9876260161399841
0.9416456818580627,0.9891608953475952
0.9428730010986328,0.9903258085250854
0.9476028680801392,0.9896010160446167
0.9492630362510681,0.989841103553772
0.9485785365104675,0.9885343313217163
0.9474692940711975,0.9895590543746948
0.9450457096099854,0.9897837042808533
0.9406151175498962,0.9893519878387451
0.9367870688438416,0.987842321395874
0.9361453652381897,0.987328827381134
0.938908040523529,0.9866637587547302
0.9425962567329407,0.9878698587417603
0.9440393447875977,0.9892743825912476
0.9441629648208618,0.9900010228157043
0.9479129910469055,0.9899222254753113
0.950199544429779,0.9909381866455078
0.9501152634620667,0.9917569160461426
0.9497908353805542,0.9896580576896667
0.9483383297920227,0.9890756011009216
0.9445621967315674,0.9893824458122253
0.9408754706382751,0.9894823431968689
0.9399924874305725,0.9879162311553955
0.9427234530448914,0.9878627061843872
0.945818305015564,0.9896071553230286
0.9463631510734558,0.9911530017852783
0.9454169273376465,0.991840124130249
0.9488041400909424,0.9924778938293457
0.9508596062660217,0.9925116896629333
0.950791597366333,0.9931843280792236
0.950320303440094,0.9934098720550537
0.9492359757423401,0.9919620752334595
0.946546196937561,0.9915103912353516
0.9436182379722595,0.9916995763778687
0.9441145062446594,0.9923917055130005
0.9471739530563354,0.9919999241828918
0.949313759803772,0.9927418828010559
0.9495219588279724,0.9931218028068542
0.9476269483566284,0.9934430718421936
0.9508644342422485,0.9934850931167603
0.9532126188278198,0.9935669302940369
0.9523007273674011,0.9940251708030701
0.9509872198104858,0.9936789274215698
0.9491721391677856,0.9929146766662598
0.9468244314193726,0.9920143485069275
0.9443020820617676,0.9927672147750854
0.9456002712249756,0.9920791387557983
0.9491834044456482,0.9918939471244812
0.9520806670188904,0.990999698638916
0.9521620273590088,0.9917647838592529
0.9501268863677979,0.9916742444038391
0.9530096650123596,0.9916908144950867
0.9548411965370178,0.9914964437484741
0.954008162021637,0.9914119839668274
0.9521932601928711,0.9907709360122681
0.9498558640480042,0.9898611307144165
0.9464898109436035,0.9894209504127502
0.9444864988327026,0.9908707141876221
0.9455910921096802,0.9903827905654907
0.9492409229278564,0.9902979135513306
0.952356219291687,0.9900173544883728
0.9527093172073364,0.9899773001670837
0.9517009854316711,0.9897248148918152
0.9551185965538025,0.991176187992096
0.9569356441497803,0.9930135607719421
0.9559668898582458,0.9930943846702576
0.9540921449661255,0.9935652017593384
0.9519346952438354,0.9935336709022522
0.9485846161842346,0.9933426380157471
0.9461585879325867,0.9941720962524414
0.9467958807945251,0.9936839938163757
0.9498870372772217,0.9934261441230774
0.9527121186256409,0.9927924871444702
0.95308518409729,0.9929673075675964
0.9520430564880371,0.9922984838485718
0.9558167457580566,0.9915599226951599
0.9585690498352051,0.9916754961013794
0.9578335881233215,0.9928174614906311
0.9560800194740295,0.9927827715873718
0.953726053237915,0.9922609329223633
0.9503228068351746,0.9918709993362427
0.947982132434845,0.9931884407997131
0.9484444856643677,0.9932628870010376
0.9507567882537842,0.9929615259170532
0.9526455402374268,0.992928683757782
0.952507734298706,0.9929590821266174
0.9512270092964172,0.9923019409179688
0.9553772807121277,0.99152672290802
0.9584082961082458,0.9917010068893433
0.9580268859863281,0.9908985495567322
0.9571060538291931,0.9896555542945862
0.9553149342536926,0.9889494776725769
0.9525019526481628,0.9890126585960388
0.9501187205314636,0.9895366430282593
0.9504206776618958,0.9913312196731567
0.9527058601379395,0.9911531209945679
0.9541919827461243,0.9923577308654785
0.953263521194458,0.9920470714569092
0.952075183391571,0.9921888709068298
0.9554857015609741,0.9921281933784485
0.9580065608024597,0.9930850267410278
0.9577809572219849,0.994314968585968
0.9571302533149719,0.99474036693573
0.9560296535491943,0.9938663840293884
0.95412278175354,0.9934531450271606
0.9522205591201782,0.9943013787269592
0.9533431529998779,0.9952853322029114
0.9552041888237,0.995137095451355
0.956410825252533,0.9956051111221313
0.9553977251052856,0.9954671263694763
0.9537428617477417,0.9956188201904297
0.956428587436676,0.9951903820037842
0.9584463834762573,0.9955764412879944
0.9576778411865234,0.9953846335411072
0.9563127756118774,0.9950953125953674
0.9555331468582153,0.9942409992218018
0.9538934826850891,0.9935697317123413
0.9522370100021362,0.994945764541626
0.9537271857261658,0.9946256875991821
0.9561075568199158,0.9947957396507263
0.9575827121734619,0.995125412940979
0.9567118287086487,0.9953218698501587
0.9547106027603149,0.9954025149345398
